PERIODO;MODO;JURISDICCION;GRUPO TARIFARIO;EMPRESA;LINEA;Suma de CANTIDAD;ACTUALIZACION
201407;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 511;10382;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 512;1096;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.;LINEA 500D;1579866;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 541;396050;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 543;601329;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 544;352008;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 561;130897;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 562;288854;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;COOPERATIVA DE TRABAJO 6 DE JULIO LIMITADA;LINEA 6JUL;46408;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA DE TRANSPORTES SANTA RITA  SRL;LINEA 500B;25518;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA J.M. EZEIZA S.R.L.;LINEA 518;1283985;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 508C;32241;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 561B;27924;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA OESTE;1447298;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA TRANSPORTE TRATADO DEL PILAR S.R.L.;LINEA 501B;393083;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;EMRESA MONTERREY S.R.L.;LINEA 506A;143191;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;EXPRESO EMPALME LOBOS S.R.L.;LINEA 501D;49471;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;EXPRESO EMPALME LOBOS S.R.L.;LINEA 502A;6260;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;LA CENTRAL DE ESCOBAR SA;LINEA 520A;679644;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;LA PRIMERA DE LA ESCONDIDA SRL;LINEA 509;120283;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;LINEA EXPRESO LINIERS S.A.I.Y C.;LINEA 502;1984;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;MICRO OMNIBUS GRAL PACHECO SRL;LINEA 721;1192276;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;MICRO OMNIBUS TIGRE S.A.;LINEA 720;1719585;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;PILAR BUS S.A;LINEA 510B;693749;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;RUTA BUS S.A.;LINEA 501H;35193;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;RUTA BUS S.A.;LINEA 511B;345876;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 503C;77757;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;SERGIO A. RIVAS S.R.L;LINEA 503H;88833;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 500C;51883;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;177757;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;42804;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;71992;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTES LA PERLITA S.A.;LINEA 500;605954;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;UNION PLATENSE SRL;LINEA 502 SUR;290418;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;UNION PLATENSE SRL;LINEA 520C;371118;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;UNION PLATENSE SRL;LINEA_NORTE MUNICIPAL;494964;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS;LINEA 723;447236;201903
201407;COLECTIVO;MUNICIPAL;U.M.A.2.;UTENOR SA L 722;LINEA 722;161901;201903
201407;COLECTIVO;NACIONAL;D.F.;17 DE AGOSTO S.A.;LINEA 26;1040000;201903
201407;COLECTIVO;NACIONAL;D.F.;COLECTIVEROS UNIDOS S.A.;LINEA 106;1110280;201903
201407;COLECTIVO;NACIONAL;D.F.;D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR;LINEA 44;853231;201903
201407;COLECTIVO;NACIONAL;D.F.;EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A;LINEA 108;649782;201903
201407;COLECTIVO;NACIONAL;D.F.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 25;649922;201903
201407;COLECTIVO;NACIONAL;D.F.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 84;620742;201903
201407;COLECTIVO;NACIONAL;D.F.;JUAN B. JUSTO S.A.T.C.I.;LINEA 34;1304273;201903
201407;COLECTIVO;NACIONAL;D.F.;LA NUEVA METROPOL S.A.;LINEA 65;995459;201903
201407;COLECTIVO;NACIONAL;D.F.;LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.;LINEA 47;928282;201903
201407;COLECTIVO;NACIONAL;D.F.;M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR;LINEA 151;949828;201903
201407;COLECTIVO;NACIONAL;D.F.;M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR;LINEA 90;149576;201903
201407;COLECTIVO;NACIONAL;D.F.;MICROOMNIBUS BARRANCAS DE BELGRANO S.A.;LINEA 118;1070832;201903
201407;COLECTIVO;NACIONAL;D.F.;NUDO S.A.;LINEA 107;892630;201903
201407;COLECTIVO;NACIONAL;D.F.;NUDO S.A.;LINEA 50;812420;201903
201407;COLECTIVO;NACIONAL;D.F.;NUDO S.A.;LINEA 6;530717;201903
201407;COLECTIVO;NACIONAL;D.F.;NUEVOS RUMBOS S.A.T.A.C.I.F.I.;LINEA 132;2306400;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.;LINEA 7;677421;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSP. SGTO. CABRAL;LINEA 102;724097;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 61;352453;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 62;480534;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTE NUEVE DE JULIO SAC.;LINEA 109;906621;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTES 27 DE JUNIO S.A.C.I.F.;LINEA 99;421111;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTES AUTOMOTORES CALLAO S.A.;LINEA 12;1683682;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;LINEA 115;735061;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTES COLEGIALES S.A.C.I.;LINEA 42;745737;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTES LOPE DE VEGA S.A.C.I.;LINEA 76;877619;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTES RIO GRANDE S.A.C.I.F.;LINEA 23;427868;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTES RIO GRANDE S.A.C.I.F.;LINEA 5;1038108;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTES SANTA FE S.A.C.I.;LINEA 39;1529406;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTES SESENTA Y OCHO S.R.L.;LINEA 68;1435044;201903
201407;COLECTIVO;NACIONAL;D.F.;TRANSPORTES SOL DE MAYO C.I.S.A.;LINEA 4;729030;201903
201407;COLECTIVO;NACIONAL;D.F.;VUELTA DE ROCHA S.A.T.C.I.;LINEA 64;1007157;201903
201407;COLECTIVO;NACIONAL;S.G.I.;4 DE SEPTIEMBRE S.A.T.C.P.;LINEA 37;1370371;201903
201407;COLECTIVO;NACIONAL;S.G.I.;ALMAFUERTE S.A.T.A.C.I.;LINEA 55;1095179;201903
201407;COLECTIVO;NACIONAL;S.G.I.;AZUL S.A. DE TRANSPORTE AUTOMOTOR;LINEA 41;1128041;201903
201407;COLECTIVO;NACIONAL;S.G.I.;BERNARDINO RIVADAVIA S.A.T.A.;LINEA 113;1021059;201903
201407;COLECTIVO;NACIONAL;S.G.I.;BERNARDINO RIVADAVIA S.A.T.A.;LINEA 63;858601;201903
201407;COLECTIVO;NACIONAL;S.G.I.;BUENOS AIRES BUS SOCIEDAD ANONIMA;LINEA 49;328337;201903
201407;COLECTIVO;NACIONAL;S.G.I.;BUS DEL OESTE S.A.;LINEA 97;423970;201903
201407;COLECTIVO;NACIONAL;S.G.I.;CARDENAS S.A. EMPRESA DE TRANSPORTES;LINEA 126;1273480;201903
201407;COLECTIVO;NACIONAL;S.G.I.;COMPA¥IA MICROOMNIBUS LA COLORADA SACI;LINEA 178;1375845;201903
201407;COLECTIVO;NACIONAL;S.G.I.;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;844821;201903
201407;COLECTIVO;NACIONAL;S.G.I.;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 153;267069;201903
201407;COLECTIVO;NACIONAL;S.G.I.;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 163;235383;201903
201407;COLECTIVO;NACIONAL;S.G.I.;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 174;633092;201903
201407;COLECTIVO;NACIONAL;S.G.I.;D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR;LINEA 101;1413645;201903
201407;COLECTIVO;NACIONAL;S.G.I.;D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR;LINEA 28;2451941;201903
201407;COLECTIVO;NACIONAL;S.G.I.;D.U.V.I. SOCIEDAD ANONIMA;LINEA 193;140978;201903
201407;COLECTIVO;NACIONAL;S.G.I.;D.U.V.I. SOCIEDAD ANONIMA;LINEA 86;804970;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EL NUEVO HALCON S.A.;LINEA 148;2405721;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EL PUENTE S.A.T.;LINEA 128;656531;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EL PUENTE S.A.T.;LINEA 158;413957;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EL PUENTE S.A.T.;LINEA 32;409310;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EL PUENTE S.A.T.;LINEA 75;294739;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;LINEA 29;1222422;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;LINEA 92;1430630;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;LINEA 24;1382521;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EMPRESA ANTARTIDA ARGENTINA S.A.T.;LINEA 95;779315;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EMPRESA DE TRANSP. MARIANO MORENO S.A.;LINEA 36;522379;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A;LINEA 21;2415714;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EMPRESA DE TRANSPORTES 104 S.R.L.;LINEA 104;57429;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EMPRESA DE TRANSPORTES AMERICA S.A.C.I.;LINEA 105;934524;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EMPRESA LINEA 216 S.A.T.;LINEA 166;1309961;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.;LINEA 152;2567738;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EXPRESO GENERAL SARMIENTO S.A.;LINEA 176;2019482;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EXPRESO LOMAS S.A.;LINEA 112;382429;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EXPRESO LOMAS S.A.;LINEA 165;1140094;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EXPRESO QUILMES S.A.;LINEA 98;1770836;201903
201407;COLECTIVO;NACIONAL;S.G.I.;EXPRESO SAN ISIDRO S.A.T.C.I.F.I.;LINEA 168;1784761;201903
201407;COLECTIVO;NACIONAL;S.G.I.;GENERAL PUEYRREDON S.A.T.C.I.;LINEA 110;1120406;201903
201407;COLECTIVO;NACIONAL;S.G.I.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 9;927695;201903
201407;COLECTIVO;NACIONAL;S.G.I.;GRUPO LINEA 179 S.A.;LINEA 179;451083;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LA CABA¥A S.A.;LINEA 172;624838;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LA CENTRAL DE VICENTE LOPEZ S.A.;LINEA 184;485805;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS;LINEA 180;1964007;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LINEA 10 S.A.;LINEA 10;816796;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LINEA 17 S.A.;LINEA 17;1120408;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LINEA 213 S.A. DE TRANSPORTE;LINEA 53;1365653;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LINEA 22 S.A.;LINEA 22;621687;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LINEA 71 S.A.;LINEA 71;1657032;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LOS CONSTITUYENTES S.A.T.;LINEA 111;731874;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LOS CONSTITUYENTES S.A.T.;LINEA 127;678594;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LOS CONSTITUYENTES S.A.T.;LINEA 78;731033;201903
201407;COLECTIVO;NACIONAL;S.G.I.;LOS CONSTITUYENTES S.A.T.;LINEA 87;919463;201903
201407;COLECTIVO;NACIONAL;S.G.I.;MAYO S.A.T.A.;LINEA 141;816338;201903
201407;COLECTIVO;NACIONAL;S.G.I.;MICRO OMNIBUS NORTE S.A.;LINEA 60;3334017;201903
201407;COLECTIVO;NACIONAL;S.G.I.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 159;2230429;201903
201407;COLECTIVO;NACIONAL;S.G.I.;MICRO OMNIBUS SUR S.A.C.;LINEA 160;1518704;201903
201407;COLECTIVO;NACIONAL;S.G.I.;MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I;LINEA 59;1946708;201903
201407;COLECTIVO;NACIONAL;S.G.I.;MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.;LINEA 154;126793;201903
201407;COLECTIVO;NACIONAL;S.G.I.;MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.;LINEA 45;821711;201903
201407;COLECTIVO;NACIONAL;S.G.I.;MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.;LINEA 19;661033;201903
201407;COLECTIVO;NACIONAL;S.G.I.;NUDO S.A.;LINEA 150;710142;201903
201407;COLECTIVO;NACIONAL;S.G.I.;ROCARAZA S.A.;LINEA 146;896766;201903
201407;COLECTIVO;NACIONAL;S.G.I.;ROCARAZA S.A.;LINEA 31;1207603;201903
201407;COLECTIVO;NACIONAL;S.G.I.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 177;857742;201903
201407;COLECTIVO;NACIONAL;S.G.I.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 51;813371;201903
201407;COLECTIVO;NACIONAL;S.G.I.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 74;421366;201903
201407;COLECTIVO;NACIONAL;S.G.I.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 79;608725;201903
201407;COLECTIVO;NACIONAL;S.G.I.;SARGENTO CABRAL S.A.DE TRANSPORTE;LINEA 182;1442738;201903
201407;COLECTIVO;NACIONAL;S.G.I.;SOCIEDAD ANONIMA EXPRESO SUDOESTE;LINEA 85;1638445;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.;LINEA 2;987187;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 114;974752;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 124;140926;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 133;756702;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 140;841192;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 143;559243;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE ESCALADA S.A.T.;LINEA 169;623005;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE ESCALADA S.A.T.;LINEA 175;437841;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE IDEAL SAN JUSTO S.A.;LINEA 185;394990;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE IDEAL SAN JUSTO S.A.;LINEA 96;1679923;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 117;1066919;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 161;1577988;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 188;1014683;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 20;485172;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES 1§ SEPTIEMBRE S.A.;LINEA 93;736880;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES 270 S.A.;LINEA 70;790941;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES ALMIRANTE BROWN S.A.;LINEA 33;1123939;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES AUTOMOTORES CALLAO S.A.;LINEA 124;516430;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;LINEA 100;1191142;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;LINEA 134;745687;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES AVENIDA BERNARDO ADER S.A.;LINEA 130;1106493;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES DEL TEJAR S.A.;LINEA 67;806374;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LINEA 123 S.A.C.I.;LINEA 123;355257;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LOPE DE VEGA S.A.C.I.;LINEA 135;809223;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LOPE DE VEGA S.A.C.I.;LINEA 56;571511;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LOPE DE VEGA S.A.C.I.;LINEA 91;893562;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES NUEVA CHICAGO C.I.S.A.;LINEA 80;1393536;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES QUIRNO COSTA S.A.C.I.;LINEA 103;835370;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES RIO GRANDE S.A.C.I.F.;LINEA 8;1104077;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES SAN CAYETANO S.A.C.;LINEA 1;445052;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES SUR-NOR C.I.S.A.;LINEA 15;1958260;201903
201407;COLECTIVO;NACIONAL;S.G.I.;TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA;LINEA 181;725232;201903
201407;COLECTIVO;NACIONAL;S.G.I.;UNION TRANSPORTISTAS DE EMPRESAS SA;LINEA 46;712832;201903
201407;COLECTIVO;NACIONAL;S.G.II.;LA NUEVA METROPOL S.A.;LINEA 194;644752;201903
201407;COLECTIVO;NACIONAL;S.G.II.;LA NUEVA METROPOL S.A.;LINEA 195;268579;201903
201407;COLECTIVO;NACIONAL;S.G.II.;LINEA EXPRESO LINIERS S.A.I.Y C.;LINEA 88;448451;201903
201407;COLECTIVO;NACIONAL;S.G.II.;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;1224021;201903
201407;COLECTIVO;NACIONAL;S.G.II.;TRANSPORTES ATLANTIDA S.A.C.;LINEA 57;1102226;201903
201407;COLECTIVO;NACIONAL;U.M.A.2.;MICRO àMNIBUS MERCEDES SRL;LINEA 001B;20980;201903
201407;COLECTIVO;NACIONAL;U.M.A.2.;MICRO àMNIBUS MERCEDES SRL;LINEA 002B;23407;201903
201407;COLECTIVO;NACIONAL;U.M.A.2.;MICRO àMNIBUS MERCEDES SRL;LINEA 003A;2538;201903
201407;COLECTIVO;PROVINCIAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 253;70938;201903
201407;COLECTIVO;PROVINCIAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 317;561420;201903
201407;COLECTIVO;PROVINCIAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 321;158777;201903
201407;COLECTIVO;PROVINCIAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 322;474869;201903
201407;COLECTIVO;PROVINCIAL;-;LA PRIMERA DE SAN ISIDRO S.A;LINEA 333;320656;201903
201407;COLECTIVO;PROVINCIAL;-;MICRO OMNIBUS PRIMERA JUNTA S.A;LINEA 324FR;375823;201903
201407;COLECTIVO;PROVINCIAL;-;TRANSPORTE VILLA BALLESTER SACI;LINEA 237;128127;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 218;700483;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;508519;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;372340;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;1319820;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL;LINEA 283;999829;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;CIA LA PAZ AMADOR MOURE SACIFIYA;LINEA 277;264100;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 239A;558754;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 278;1361592;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 281;479305;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 293B;302150;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 323;663733;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA ISLE¥A S.R.L.;LINEA 237A;1228722;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 289;638121;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 304;1188251;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 343;1640041;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;568112;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 264;440082;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 371;1064513;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 445;250409;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTE DEL SUR SRL;LINEA 200;110950;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTE DEL SUR SRL;LINEA 404;645121;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTES EL LITORAL S.A.;LINEA 449;393164;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 244;437207;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 302;624316;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 303;858263;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 320;136604;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 390;330332;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 461;83893;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 462;59319;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 463;757450;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 464;317258;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 236;2458812;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 269;1758356;201903
201407;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 395;540227;201903
